,customer_id,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,country,property_valuation,list_price,standard_cost
1465,2011,Male,68,1978-01-22,45,VP Sales,Manufacturing,High Net Worth,N,Yes,12,2068,NSW,Australia,12,685.94,499.1133333333333
1466,2012,Female,55,1972-09-07,50,Health Coach I,Health,High Net Worth,N,No,4,2264,NSW,Australia,8,1098.468,555.608
1467,2013,Female,99,1995-08-10,27,Registered Nurse,Health,Affluent Customer,N,Yes,19,2099,NSW,Australia,8,994.476,391.94500000000005
1468,2014,Female,49,1990-05-25,33,Associate Professor,Manufacturing,Mass Customer,N,Yes,8,2234,NSW,Australia,10,1089.83,478.2128571428571
1469,2015,Female,6,1974-02-19,49,Health Coach IV,Health,Affluent Customer,N,No,7,2230,NSW,Australia,9,1144.5714285714287,713.7783333333333
1470,2016,Female,89,1998-11-19,24,Executive Secretary,Retail,Affluent Customer,N,Yes,1,2126,NSW,Australia,11,982.9266666666667,584.445
1471,2017,Male,67,1995-02-11,28,Programmer II,Financial Services,Affluent Customer,N,Yes,6,2086,NSW,Australia,11,1236.7183333333332,449.7816666666667
1472,2018,Male,80,1963-01-30,60,Senior Developer,Financial Services,Affluent Customer,N,No,12,2075,NSW,Australia,11,1085.3028571428572,751.6542857142857
1473,2019,Female,48,1953-09-13,69,VP Marketing,Entertainment,High Net Worth,N,No,17,4825,QLD,Australia,2,1208.4755555555555,505.6044444444445
1474,2020,Female,50,1971-05-06,52,Biostatistician IV,Property,Affluent Customer,N,Yes,14,3020,VIC,Australia,8,1258.6771428571428,550.1571428571428
1475,2024,Female,69,2000-07-14,22,VP Sales,IT,Mass Customer,N,Yes,2,4306,QLD,Australia,3,999.7950000000001,406.72666666666663
1476,2026,Female,62,1987-09-18,35,Structural Engineer,Property,Mass Customer,N,Yes,7,2144,NSW,Australia,7,1527.325,665.465
1477,2028,Female,25,1976-12-10,46,Director of Sales,Retail,Affluent Customer,N,Yes,18,2148,NSW,Australia,8,1039.25,518.0600000000001
1478,2029,Male,10,1992-03-10,31,Nurse,Manufacturing,Mass Customer,N,No,7,4053,QLD,Australia,8,728.4344444444445,266.6222222222222
1479,2030,Male,3,1961-01-09,62,Administrative Officer,Property,High Net Worth,N,No,15,3064,VIC,Australia,7,1542.405,386.82000000000005
1480,2032,Male,98,1983-09-09,39,Quality Control Specialist,Property,Mass Customer,N,Yes,9,2217,NSW,Australia,8,820.15,330.77
1481,2033,Male,36,1971-08-31,51,Dental Hygienist,Health,High Net Worth,N,No,10,2176,NSW,Australia,10,1450.3600000000001,813.4
1482,2034,Female,87,1974-01-10,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,2040,NSW,Australia,11,1130.295,752.6850000000001
1483,2035,Male,40,1979-06-01,44,Senior Developer,Health,Mass Customer,N,No,19,2428,NSW,Australia,7,842.9499999999999,462.735
1484,2037,Male,19,1989-01-04,34,VP Marketing,IT,Mass Customer,N,No,6,2326,NSW,Australia,3,1100.9450000000002,365.6775
1485,2038,Female,9,1959-11-26,63,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,3214,VIC,Australia,2,1057.5675,255.775
1486,2039,Female,38,1978-03-26,45,Senior Developer,IT,High Net Worth,N,Yes,7,2528,NSW,Australia,8,1118.8220000000001,634.33
1487,2040,Male,25,1969-09-05,53,VP Sales,Retail,Affluent Customer,N,Yes,12,4213,QLD,Australia,9,1514.4450000000002,832.42
1488,2041,Male,52,1957-10-27,65,VP Accounting,Financial Services,Mass Customer,N,No,17,2009,NSW,Australia,9,1288.2733333333333,654.9633333333333
1489,2042,Male,65,1968-08-14,54,Registered Nurse,Health,Mass Customer,N,No,17,3352,VIC,Australia,4,1390.17,721.4433333333333
1490,2044,Female,84,1998-08-02,24,Quality Engineer,Health,Mass Customer,N,Yes,1,2156,NSW,Australia,12,1493.714,698.2239999999999
1491,2045,Female,15,1984-07-03,38,VP Sales,Financial Services,High Net Worth,N,No,15,2075,NSW,Australia,11,1028.3366666666668,447.8155555555556
1492,2047,Female,45,1975-04-13,48,Paralegal,Financial Services,Affluent Customer,N,Yes,21,4209,QLD,Australia,7,1566.385,590.13
1493,2048,Female,22,1960-04-13,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,2204,NSW,Australia,8,1260.0814285714284,471.90857142857146
1494,2049,Male,21,1962-02-12,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,2217,NSW,Australia,8,1233.96,540.1316666666667
1495,2051,Female,8,1959-06-15,63,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,2009,NSW,Australia,12,1229.4883333333335,206.045
1496,2055,Male,46,1980-09-14,42,Administrative Assistant III,Retail,High Net Worth,N,No,7,2327,NSW,Australia,3,1352.448888888889,734.2677777777777
1497,2056,Female,65,1986-03-04,37,Biostatistician IV,Property,High Net Worth,N,No,22,2763,NSW,Australia,8,914.7449999999999,400.515
1498,2057,Female,99,1959-10-04,63,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,3182,VIC,Australia,8,1148.21,313.7133333333333
1499,2058,Female,99,1978-02-04,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,4702,QLD,Australia,1,1078.1399999999999,558.8571428571429
1500,2060,Female,17,1959-01-23,64,Statistician II,Financial Services,Mass Customer,N,No,17,3037,VIC,Australia,9,1016.2927272727272,482.1890909090909
1501,2061,Female,71,1983-01-24,40,Technical Writer,Manufacturing,High Net Worth,N,No,4,4500,QLD,Australia,4,1400.6083333333336,755.985
1502,2062,Male,67,1976-08-19,46,Junior Executive,Retail,Mass Customer,N,No,18,4104,QLD,Australia,7,1395.368,702.2860000000001
1503,2063,Male,55,1963-06-17,59,Clinical Specialist,Health,Affluent Customer,N,No,16,3186,VIC,Australia,12,825.164,460.564
1504,2064,Male,99,1969-05-19,54,VP Marketing,Health,Mass Customer,N,Yes,18,4701,QLD,Australia,3,1174.228,508.82
1505,2065,Male,66,1978-03-13,45,Technical Writer,Retail,Mass Customer,N,Yes,12,2170,NSW,Australia,9,1217.5149999999999,699.5425
1506,2066,Male,91,1969-12-21,53,Food Chemist,Health,High Net Worth,N,Yes,12,2570,NSW,Australia,9,1223.018,771.16
1507,2067,Male,81,1979-05-05,44,Registered Nurse,Health,Mass Customer,N,No,17,2153,NSW,Australia,10,1202.75625,734.78125
1508,2072,Female,30,1960-04-20,63,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9,3043,VIC,Australia,9,911.1876923076923,592.9692307692308
1509,2075,Female,95,1973-04-23,50,Environmental Tech,Manufacturing,Mass Customer,N,No,8,4558,QLD,Australia,4,1393.8525,818.2175
1510,2076,Female,73,1969-06-03,54,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5,3172,VIC,Australia,9,1510.34,813.31875
1511,2077,Female,67,1992-02-26,31,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,4556,QLD,Australia,8,1547.3999999999999,737.4933333333333
1512,2078,Female,15,1989-08-30,33,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3,2505,NSW,Australia,9,1219.9766666666667,857.3866666666667
1513,2081,Female,69,1972-06-21,50,Senior Editor,Financial Services,Mass Customer,N,No,13,2067,NSW,Australia,12,1117.2379999999998,610.846
1514,2082,Female,38,1979-12-07,43,Legal Assistant,Health,Affluent Customer,N,Yes,19,2469,NSW,Australia,1,968.4057142857143,553.6671428571428
1515,2085,Female,83,1956-05-03,67,Pharmacist,Health,Mass Customer,N,No,11,3196,VIC,Australia,7,1431.38,699.2633333333333
1516,2086,Male,68,1997-01-03,26,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1,2450,NSW,Australia,7,1270.74,954.2133333333335
1517,2087,Male,76,1969-06-08,54,Administrative Officer,IT,Mass Customer,N,Yes,15,3024,VIC,Australia,7,1315.526,990.7040000000001
1518,2088,Male,2,1969-10-09,53,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14,4551,QLD,Australia,7,1236.2885714285715,789.7971428571428
1519,2089,Male,93,1958-01-07,65,Safety Technician I,Financial Services,High Net Worth,N,No,15,2164,NSW,Australia,9,238.66000000000003,179.0
1520,2090,Male,63,1964-12-05,58,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17,2230,NSW,Australia,9,510.39,365.705
1521,2091,Female,27,1980-06-22,42,Office Assistant II,Argiculture,Mass Customer,N,No,9,2320,NSW,Australia,3,1833.0133333333333,911.4766666666666
1522,2092,Male,14,1977-12-22,45,Safety Technician IV,Manufacturing,High Net Worth,N,No,18,3028,VIC,Australia,7,1352.8780000000002,622.672
1523,2093,Male,94,1999-09-10,23,Programmer II,Financial Services,High Net Worth,N,No,2,2330,NSW,Australia,4,1275.8066666666666,665.7266666666666
1524,2095,Female,69,1989-11-13,33,Account Executive,Manufacturing,Affluent Customer,N,No,8,3136,VIC,Australia,9,998.876,379.446
1525,2096,Female,74,1969-05-21,54,Programmer III,Telecommunications,High Net Worth,N,Yes,12,2575,NSW,Australia,8,1645.968,781.884
1526,2097,Male,38,1988-04-08,35,Recruiter,Telecommunications,Mass Customer,N,No,21,4053,QLD,Australia,9,1287.6816666666666,513.1116666666667
1527,2098,Female,82,1969-12-13,53,Dental Hygienist,Health,High Net Worth,N,No,16,4740,QLD,Australia,2,912.1033333333334,529.8249999999999
1528,2099,Male,40,1959-10-03,63,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19,2570,NSW,Australia,8,1281.0057142857145,627.1828571428571
1529,2100,Male,34,1978-05-30,45,Marketing Assistant,IT,Mass Customer,N,No,14,3088,VIC,Australia,9,857.6360000000001,377.72400000000005
1530,2103,Male,94,1975-09-22,47,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18,2265,NSW,Australia,6,1161.725,486.462
1531,2104,Female,31,1979-01-29,44,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,11,4405,QLD,Australia,1,926.98,634.2825
1532,2105,Male,29,1971-11-11,51,Food Chemist,Health,High Net Worth,N,Yes,6,3912,VIC,Australia,7,1439.3539999999998,408.172
1533,2106,Male,91,1970-03-19,53,Project Manager,Financial Services,High Net Worth,N,Yes,13,2120,NSW,Australia,10,1695.57,883.2175
1534,2107,Female,2,1992-07-10,30,Biostatistician IV,IT,Affluent Customer,N,Yes,4,4701,QLD,Australia,4,970.5,524.25
1535,2108,Female,41,1985-11-24,37,Software Test Engineer IV,Property,Mass Customer,N,Yes,18,4133,QLD,Australia,3,1043.4199999999998,350.9866666666667
1536,2109,Female,14,1965-04-13,58,Account Representative II,Health,High Net Worth,N,Yes,18,2261,NSW,Australia,8,954.64,296.74875
1537,2110,Male,29,1973-07-31,49,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14,4034,QLD,Australia,6,1084.2242857142858,657.03
1538,2111,Male,98,1973-12-28,49,Speech Pathologist,Property,Affluent Customer,N,Yes,12,2753,NSW,Australia,9,1234.5888888888887,702.2755555555556
1539,2112,Female,64,1993-05-17,30,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6,2164,NSW,Australia,8,1489.5275000000001,565.42
1540,2113,Female,91,1972-01-06,51,Internal Auditor,Manufacturing,Affluent Customer,N,No,17,4128,QLD,Australia,6,1246.8675,499.4575
1541,2114,Male,78,1954-11-29,68,Safety Technician III,Argiculture,High Net Worth,N,No,19,2076,NSW,Australia,11,1117.7433333333333,618.15
1542,2115,Male,17,1975-08-31,47,Food Chemist,Health,Mass Customer,N,Yes,17,3143,VIC,Australia,4,1102.225,517.755
1543,2116,Male,81,1979-01-20,44,Research Associate,Financial Services,Affluent Customer,N,Yes,9,3025,VIC,Australia,9,1456.99,424.83250000000004
1544,2117,Male,76,1995-06-14,27,Computer Systems Analyst I,Health,Affluent Customer,N,No,3,2090,NSW,Australia,12,785.034,240.084
1545,2119,Female,51,1985-03-01,38,Senior Cost Accountant,Financial Services,Mass Customer,N,No,17,4118,QLD,Australia,5,1369.4,670.57
1546,2120,Male,80,1997-01-03,26,Web Designer III,Manufacturing,Mass Customer,N,No,1,2446,NSW,Australia,8,1378.54125,810.64375
1547,2121,Female,35,1989-02-15,34,Nurse,Financial Services,Mass Customer,N,Yes,22,3012,VIC,Australia,8,1164.545,659.8022222222222
1548,2122,Male,85,1973-01-27,50,Registered Nurse,Health,High Net Worth,N,Yes,11,3072,VIC,Australia,10,1009.9475,373.66333333333336
1549,2123,Female,36,1993-03-19,30,Software Engineer II,Manufacturing,Affluent Customer,N,No,2,4160,QLD,Australia,10,1032.67,651.1350000000001
1550,2125,Female,9,1975-01-27,48,VP Quality Control,Financial Services,High Net Worth,N,No,18,2770,NSW,Australia,8,701.0799999999999,416.03333333333336
1551,2126,Male,65,1958-03-29,65,Product Engineer,Health,Mass Customer,N,Yes,17,2810,NSW,Australia,1,740.76,592.245
1552,2127,Female,66,1974-02-15,49,Web Designer I,Manufacturing,Mass Customer,N,No,7,3207,VIC,Australia,12,1087.41,710.486
1553,2128,Male,31,1976-09-25,46,Data Coordiator,Property,Affluent Customer,N,Yes,16,2769,NSW,Australia,10,1893.73,1095.58
1554,2129,Male,26,1980-10-07,42,Electrical Engineer,Manufacturing,High Net Worth,N,No,3,2164,NSW,Australia,9,705.9649999999999,269.40500000000003
1555,2130,Female,95,1990-01-01,33,Structural Engineer,Property,High Net Worth,N,Yes,16,2480,NSW,Australia,2,1146.175,614.45375
1556,2132,Female,16,1985-02-02,38,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22,2145,NSW,Australia,9,1583.53,783.30125
1557,2133,Female,44,1998-01-20,25,General Manager,Financial Services,High Net Worth,N,No,3,2880,NSW,Australia,1,1310.6879999999999,685.3199999999999
1558,2134,Male,16,2000-02-21,23,Nurse,Manufacturing,Affluent Customer,N,No,2,3175,VIC,Australia,3,1311.336,526.6220000000001
1559,2136,Female,21,1965-07-12,57,Office Assistant I,Health,High Net Worth,N,Yes,5,2062,NSW,Australia,9,1567.48,588.1125
1560,2137,Female,46,1971-06-22,51,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5,4030,QLD,Australia,9,1170.8525,812.4025
1561,2138,Female,23,1978-11-28,44,Graphic Designer,Manufacturing,High Net Worth,N,No,15,2216,NSW,Australia,8,1410.17,725.9175
1562,2139,Female,87,1982-02-06,41,Accountant II,IT,Affluent Customer,N,Yes,7,3756,VIC,Australia,7,1496.1879999999999,420.052
1563,2140,Male,59,1976-09-30,46,Help Desk Operator,Telecommunications,High Net Worth,N,No,21,4670,QLD,Australia,1,1130.9299999999998,543.41125
1564,2141,Female,50,1964-08-21,58,Programmer I,Financial Services,High Net Worth,N,Yes,4,2102,NSW,Australia,10,1205.2125,552.275
1565,2144,Female,12,1978-04-11,45,Office Assistant IV,Property,Mass Customer,N,Yes,9,2650,NSW,Australia,4,1306.53,649.795
1566,2145,Female,44,1959-11-11,63,Librarian,Entertainment,Affluent Customer,N,Yes,19,2216,NSW,Australia,8,748.17,448.9
1567,2148,Female,78,1989-03-20,34,Engineer I,Manufacturing,Mass Customer,N,Yes,15,3976,VIC,Australia,6,1226.76,640.22
1568,2152,Female,40,1968-11-05,54,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19,3071,VIC,Australia,10,1099.4266666666667,623.7511111111112
1569,2153,Male,22,1986-10-13,36,Financial Analyst,Financial Services,Mass Customer,N,No,10,4165,QLD,Australia,5,1029.965,535.6828571428572
1570,2154,Female,86,1980-01-08,43,Chemical Engineer,Manufacturing,High Net Worth,N,No,6,2089,NSW,Australia,9,1320.8116666666667,609.4499999999999
1571,2156,Male,96,1977-04-08,46,Desktop Support Technician,Retail,Mass Customer,N,Yes,18,2199,NSW,Australia,1,1164.785,748.88
1572,2157,Female,52,1978-01-30,45,Community Outreach Specialist,Property,Mass Customer,N,No,19,4160,QLD,Australia,8,1065.76,896.335
1573,2158,Male,11,1960-12-18,62,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,6,2144,NSW,Australia,9,1196.46,866.338
1574,2160,Female,64,1971-06-26,51,Recruiter,Health,Mass Customer,N,Yes,15,3172,VIC,Australia,8,1142.1466666666668,696.685
1575,2162,Male,49,1974-05-09,49,Paralegal,Financial Services,High Net Worth,N,Yes,10,2760,NSW,Australia,8,1196.3474999999999,751.5324999999999
1576,2164,Female,12,1973-08-16,49,Financial Analyst,Financial Services,Mass Customer,N,Yes,18,2145,NSW,Australia,9,1226.5442857142857,751.0428571428572
1577,2166,Female,78,1984-11-09,38,Nurse,Property,Mass Customer,N,No,16,2770,NSW,Australia,6,1003.6383333333333,491.7483333333333
1578,2167,Female,31,1997-07-11,25,Librarian,Entertainment,Mass Customer,N,No,1,2750,NSW,Australia,8,781.8366666666667,525.2366666666667
1579,2168,Male,83,1974-11-16,48,VP Accounting,Financial Services,Mass Customer,N,Yes,17,4061,QLD,Australia,5,1276.0333333333333,654.8566666666667
1580,2169,Male,80,1979-02-28,44,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18,2283,NSW,Australia,4,1721.825,737.1833333333334
1581,2170,Male,27,1963-04-27,60,Geological Engineer,Manufacturing,Affluent Customer,N,No,6,2030,NSW,Australia,12,1282.625,477.86833333333334
1582,2171,Female,21,1970-02-10,53,Pharmacist,Health,High Net Worth,N,No,10,2138,NSW,Australia,9,750.0066666666667,541.4516666666667
1583,2172,Male,6,1979-01-05,44,Information Systems Manager,Health,Affluent Customer,N,Yes,13,2016,NSW,Australia,10,1711.125,359.3375
1584,2173,Female,27,1976-09-21,46,Help Desk Technician,IT,Mass Customer,N,Yes,22,2340,NSW,Australia,2,1278.0375,715.455
1585,2174,Male,32,1962-09-21,60,Account Executive,Argiculture,High Net Worth,N,No,11,3429,VIC,Australia,6,1188.98,680.3249999999999
1586,2175,Male,23,1985-11-01,37,Web Developer III,Health,Mass Customer,N,No,13,3083,VIC,Australia,8,1039.6625,246.175
1587,2176,Female,79,1962-11-09,60,Accountant II,Property,High Net Worth,N,Yes,12,2170,NSW,Australia,5,887.6066666666666,191.57666666666668
1588,2177,Male,35,1977-10-08,45,Social Worker,Health,Mass Customer,N,No,9,2770,NSW,Australia,7,1210.854,658.4179999999999
1589,2178,Female,20,1954-03-18,69,Mechanical Systems Engineer,Retail,Mass Customer,N,No,12,4214,QLD,Australia,8,882.91,770.01
1590,2179,Male,15,1960-08-20,62,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17,3015,VIC,Australia,10,984.1728571428572,465.42
1591,2181,Male,99,1974-07-17,48,Account Executive,IT,Mass Customer,N,Yes,8,2032,NSW,Australia,11,784.265,563.6
1592,2182,Male,47,1967-04-23,56,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16,4350,QLD,Australia,7,1340.27,744.4175
1593,2183,Female,61,1972-02-07,51,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7,4132,QLD,Australia,4,1362.2371428571428,897.0014285714286
1594,2184,Male,49,1971-12-05,51,Statistician III,Health,Mass Customer,N,No,11,2147,NSW,Australia,8,1224.3872727272728,576.8418181818182
1595,2185,Female,40,1963-10-15,59,Human Resources Assistant II,Property,Mass Customer,N,No,19,2527,NSW,Australia,7,1368.4242857142856,633.5157142857142
1596,2186,Female,61,1963-03-18,60,Clinical Specialist,Health,High Net Worth,N,No,5,2557,NSW,Australia,9,1415.07,762.94
1597,2187,Female,52,1997-12-27,25,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2,2200,NSW,Australia,9,1183.4814285714288,377.1714285714285
1598,2189,Male,43,1998-02-25,25,Safety Technician II,Financial Services,High Net Worth,N,No,4,4500,QLD,Australia,8,986.1299999999999,494.72200000000004
1599,2194,Female,79,1958-09-10,64,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,4153,QLD,Australia,11,1058.105,283.30375
1600,2195,Female,94,1987-05-02,36,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13,4179,QLD,Australia,10,1213.1033333333332,522.4283333333334
1601,2196,Male,66,1976-06-08,47,Media Manager I,Retail,High Net Worth,N,Yes,7,2450,NSW,Australia,7,885.05,687.9559999999999
1602,2197,Male,32,1993-09-16,29,Programmer Analyst I,Financial Services,Mass Customer,N,No,7,3355,VIC,Australia,4,761.5200000000001,635.4699999999999
1603,2198,Male,1,1998-01-10,25,Editor,Property,Affluent Customer,N,Yes,1,2148,NSW,Australia,6,1000.7775,314.505
1604,2199,Female,89,1983-02-09,40,Account Coordinator,Property,High Net Worth,N,Yes,13,2321,NSW,Australia,4,1157.1775,496.17
1605,2201,Female,56,1998-12-12,24,Design Engineer,Financial Services,Affluent Customer,N,Yes,1,4055,QLD,Australia,7,1377.605,596.3971428571429
1606,2202,Female,46,1977-08-19,45,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8,2099,NSW,Australia,11,850.7059999999999,341.64500000000004
1607,2203,Male,13,1998-12-23,24,Sales Associate,Health,High Net Worth,N,Yes,2,2026,NSW,Australia,10,1284.22,590.4100000000001
1608,2204,Female,16,1967-09-07,55,Librarian,Entertainment,High Net Worth,N,No,7,2762,NSW,Australia,9,991.885,573.5625
1609,2206,Male,60,1957-05-25,66,Structural Engineer,Financial Services,Affluent Customer,N,No,14,2160,NSW,Australia,5,1038.83,672.665
1610,2207,Female,93,1979-01-26,44,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16,4121,QLD,Australia,8,1043.97,443.28000000000003
1611,2209,Male,4,1993-08-04,29,Registered Nurse,Health,Affluent Customer,N,Yes,3,2145,NSW,Australia,8,1240.31,795.1
1612,2210,Male,16,1985-11-24,37,Registered Nurse,Health,High Net Worth,N,No,5,3977,VIC,Australia,5,903.7588888888889,360.56888888888886
1613,2212,Female,22,1974-05-13,49,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20,4227,QLD,Australia,7,825.18,371.3933333333334
1614,2215,Female,50,1971-02-20,52,Structural Engineer,Financial Services,Mass Customer,N,Yes,18,3458,VIC,Australia,6,982.8399999999999,819.2249999999999
1615,2216,Female,29,1962-01-02,61,Systems Administrator II,Property,High Net Worth,N,Yes,10,2750,NSW,Australia,7,1117.44,569.2366666666667
1616,2217,Male,98,1981-10-17,41,Paralegal,Financial Services,Mass Customer,N,No,16,4421,QLD,Australia,2,1097.46625,426.5514285714286
1617,2218,Female,94,1992-05-27,31,Senior Sales Associate,Health,Affluent Customer,N,No,4,3505,VIC,Australia,1,1434.6966666666667,520.1766666666666
1618,2220,Male,35,1959-05-13,64,Legal Assistant,Financial Services,Mass Customer,N,Yes,13,2233,NSW,Australia,9,1132.475,600.2075
1619,2221,Male,80,1995-11-07,27,General Manager,Argiculture,Affluent Customer,N,No,7,4017,QLD,Australia,5,1137.565,556.1575
1620,2222,Female,20,1974-08-26,48,Professor,Financial Services,Mass Customer,N,No,14,2145,NSW,Australia,6,1175.2783333333334,538.4
1621,2223,Female,38,1981-01-29,42,Professor,Health,Mass Customer,N,No,12,3006,VIC,Australia,5,840.5357142857143,335.04714285714283
1622,2224,Female,3,1998-08-18,24,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,2262,NSW,Australia,6,856.0733333333334,509.07
1623,2225,Female,45,1988-04-02,35,Occupational Therapist,Health,Affluent Customer,N,No,19,4570,QLD,Australia,4,1848.7700000000002,678.07
1624,2226,Female,10,1955-07-22,67,Biostatistician II,Entertainment,Mass Customer,N,No,11,4037,QLD,Australia,8,1036.94375,646.7312499999999
1625,2227,Male,45,1976-07-16,46,Systems Administrator I,Property,Affluent Customer,N,Yes,9,3918,VIC,Australia,7,1013.7639999999999,580.0840000000001
1626,2228,Female,12,1956-03-09,67,Geological Engineer,Manufacturing,High Net Worth,N,No,9,3216,VIC,Australia,3,894.8625,538.545
1627,2229,Female,76,1959-04-10,64,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7,2214,NSW,Australia,8,984.48,455.92
1628,2234,Male,48,1986-09-09,36,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,2069,NSW,Australia,12,579.4128571428571,263.40333333333336
1629,2235,Female,75,1979-10-02,43,Social Worker,Health,Affluent Customer,N,No,16,4818,QLD,Australia,5,1305.7116666666668,697.3916666666668
1630,2236,Male,0,1968-04-16,55,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13,2335,NSW,Australia,5,1408.8233333333335,700.9200000000001
1631,2238,Female,96,1978-09-14,44,Director of Sales,Retail,Mass Customer,N,Yes,14,3079,VIC,Australia,9,1395.33,591.3866666666667
1632,2239,Female,0,1960-01-11,63,Associate Professor,Property,High Net Worth,N,Yes,8,2400,NSW,Australia,1,846.605,478.24
1633,2240,Male,4,1969-07-25,53,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,3043,VIC,Australia,7,1163.4541666666667,652.7624999999999
1634,2241,Male,45,1975-02-23,48,Paralegal,Financial Services,High Net Worth,N,No,10,3977,VIC,Australia,6,1083.75,720.1524999999999
1635,2244,Male,97,1972-05-10,51,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5,2092,NSW,Australia,10,1192.784,833.5840000000001
1636,2245,Female,11,1980-04-21,43,Marketing Manager,Argiculture,Mass Customer,N,No,3,4215,QLD,Australia,1,1111.4142857142856,637.0171428571429
1637,2247,Female,17,1995-01-20,28,Teacher,Retail,High Net Worth,N,Yes,1,2040,NSW,Australia,12,1164.2114285714285,456.0257142857143
1638,2248,Female,33,1996-05-23,27,Software Engineer I,Manufacturing,Mass Customer,N,No,1,3127,VIC,Australia,12,1046.16375,556.85125
1639,2253,Female,28,1959-02-08,64,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13,2768,NSW,Australia,10,1236.49,939.2616666666667
1640,2254,Female,36,1955-10-21,67,Programmer Analyst II,Health,Affluent Customer,N,No,18,2148,NSW,Australia,8,929.9233333333333,610.962
1641,2255,Male,92,1992-07-11,30,Dental Hygienist,Health,Affluent Customer,N,Yes,5,2880,NSW,Australia,1,1133.4033333333334,909.385
1642,2256,Female,28,1978-02-26,45,Marketing Manager,Retail,Mass Customer,N,No,15,2560,NSW,Australia,9,1499.95,1012.9500000000002
1643,2257,Male,27,1977-10-13,45,Librarian,Entertainment,Mass Customer,N,No,15,2097,NSW,Australia,11,1288.162,449.49799999999993
1644,2258,Female,63,1974-03-21,49,Account Executive,Retail,High Net Worth,N,No,7,2008,NSW,Australia,11,1199.9328571428573,634.5714285714286
1645,2260,Male,38,1967-02-09,56,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,2200,NSW,Australia,8,1372.4833333333333,476.05
1646,2261,Male,81,1980-09-21,42,Account Representative II,Health,Mass Customer,N,Yes,13,3101,VIC,Australia,11,968.9025,602.6125
1647,2262,Female,90,1984-04-21,39,Pharmacist,Health,Mass Customer,N,Yes,2,4226,QLD,Australia,8,764.6375,388.9675
1648,2263,Female,79,1987-02-06,36,Professor,Argiculture,Mass Customer,N,Yes,21,3350,VIC,Australia,4,1271.986,597.69
1649,2264,Female,18,1972-07-17,50,Occupational Therapist,Health,Affluent Customer,N,No,9,3977,VIC,Australia,6,866.3633333333333,440.0933333333333
1650,2268,Female,66,1965-10-07,57,Pharmacist,Health,Mass Customer,N,No,19,3218,VIC,Australia,8,1157.30375,598.1387500000001
1651,2270,Male,50,1966-09-28,56,Information Systems Manager,Retail,Affluent Customer,N,No,9,3095,VIC,Australia,10,1517.658,486.72200000000004
1652,2272,Female,82,1994-12-21,28,Internal Auditor,Manufacturing,Mass Customer,N,No,1,4306,QLD,Australia,4,1352.8,795.445
1653,2274,Female,15,1979-11-26,43,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13,2090,NSW,Australia,10,71.49,53.62
1654,2275,Female,77,1992-07-19,30,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,3355,VIC,Australia,2,1381.5,433.45166666666665
